generation,candidate,score,mean_mse,std_mse,mean_energy,is_best
21,2,-0.015425694175064564,0.015425694175064564,1.0206260412815027e-05,0.0694444328546524,0
21,3,-0.015436980873346329,0.015436980873346329,1.508194600319257e-05,0.09741514176130295,0
21,4,-0.015425629913806915,0.015425629913806915,8.656668796902522e-06,0.09863308817148209,0
21,5,-0.015416228212416172,0.015416228212416172,2.68786316155456e-05,0.08736350387334824,0
21,6,-0.01542570162564516,0.01542570162564516,8.701747901795898e-06,0.0960518941283226,0
21,7,-0.0154339000582695,0.0154339000582695,1.2326674550422467e-05,0.09822336584329605,0
21,8,-0.01541246846318245,0.01541246846318245,1.7239999579032883e-05,0.08494704961776733,0
21,9,-0.015423876233398914,0.015423876233398914,1.88406393135665e-05,0.07515015453100204,0
21,10,-0.015444111078977585,0.015444111078977585,3.11317817249801e-05,0.1023576632142067,0
21,11,-0.015420795418322086,0.015420795418322086,2.0059649614267983e-05,0.10054755210876465,0
22,0,-0.015422933734953403,0.015422933734953403,2.3191041691461578e-05,0.08816971629858017,0
22,1,-0.015432850457727909,0.015432850457727909,1.858771065599285e-05,0.08930549770593643,0
22,2,-0.01541341096162796,0.01541341096162796,3.4392862289678305e-05,0.08736246079206467,0
22,3,-0.015422583557665348,0.015422583557665348,2.2867408915772103e-05,0.0694444328546524,0
22,4,-0.015427589416503906,0.015427589416503906,2.044390384980943e-05,0.08857031911611557,0
22,5,-0.015438568778336048,0.015438568778336048,2.831596248142887e-05,0.09070085734128952,0
22,6,-0.015425299294292927,0.015425299294292927,2.0599865820258856e-05,0.0929211899638176,0
22,7,-0.015437677502632141,0.015437677502632141,1.5307330613723025e-05,0.09559562057256699,0
22,8,-0.015425530262291431,0.015425530262291431,2.7147749278810807e-05,0.08704715222120285,0
22,9,-0.015418183989822865,0.015418183989822865,3.4394215617794544e-05,0.09428761154413223,0
22,10,-0.015407132916152477,0.015407132916152477,4.244719093549065e-05,0.10033425688743591,0
22,11,-0.015403207391500473,0.015403207391500473,3.6633249692386016e-05,0.09582974761724472,0
23,0,-0.01540581975132227,0.01540581975132227,4.1849682020256296e-05,0.09580659121274948,0
23,1,-0.015421717427670956,0.015421717427670956,2.2519874619320035e-05,0.08939961344003677,0
23,2,-0.015417669899761677,0.015417669899761677,2.8544132874230854e-05,0.09599278122186661,0
23,3,-0.01541946455836296,0.01541946455836296,2.158197276003193e-05,0.09393918514251709,0
23,4,-0.01540779322385788,0.01540779322385788,2.7868669349118136e-05,0.095688097178936,0
23,5,-0.015421626158058643,0.015421626158058643,2.0058634618180804e-05,0.09039191156625748,0
23,6,-0.015416945330798626,0.015416945330798626,4.0491067920811474e-05,0.0931815505027771,0
23,7,-0.01541850995272398,0.01541850995272398,4.0792783693177626e-05,0.09749016910791397,0
23,8,-0.015431158244609833,0.015431158244609833,1.9754817913053557e-05,0.09604823589324951,0
23,9,-0.015426836907863617,0.015426836907863617,1.9855962818837725e-05,0.10125795751810074,0
23,10,-0.015418265014886856,0.015418265014886856,4.539485235000029e-05,0.09314063936471939,0
23,11,-0.015409761108458042,0.015409761108458042,2.7843245334224775e-05,0.09355521202087402,0
24,0,-0.015403296798467636,0.015403296798467636,3.607927283155732e-05,0.09676200151443481,0
24,1,-0.01542724296450615,0.01542724296450615,4.223152427584864e-05,0.10065028071403503,0
24,2,-0.01540934294462204,0.01540934294462204,2.328234950255137e-05,0.09017940610647202,0
24,3,-0.015424911864101887,0.015424911864101887,2.0703299014712684e-05,0.0973307266831398,0
24,4,-0.015402956865727901,0.015402956865727901,2.288180257892236e-05,0.09376702457666397,0
24,5,-0.015440166927874088,0.015440166927874088,2.4151810066541657e-05,0.08711352944374084,0
24,6,-0.015425247140228748,0.015425247140228748,1.96733763004886e-05,0.0980762466788292,0
24,7,-0.015436450950801373,0.015436450950801373,1.5867180991335772e-05,0.09767714887857437,0
24,8,-0.015402350574731827,0.015402350574731827,3.430256765568629e-05,0.10016477108001709,0
24,9,-0.0154217928647995,0.0154217928647995,1.992569559661206e-05,0.09260854870080948,0
24,10,-0.015435476787388325,0.015435476787388325,2.460732684994582e-05,0.08519953489303589,0
24,11,-0.01542759034782648,0.01542759034782648,1.9720046111615375e-05,0.09673568606376648,0
