generation,candidate,score,mean_mse,std_mse,min_mse,max_mse,mean_energy,is_best
22,0,-0.00018702179659157991,0.00018702179659157991,2.476340341672767e-06,0.0001836281007854268,0.0001894673187052831,0.18374502658843994,0
22,1,-0.06305450946092606,0.06305450946092606,6.007961928844452e-05,0.06300147622823715,0.06313851475715637,0.2347191572189331,0
22,2,-0.00036969338543713093,0.00036969338543713093,3.823850420303643e-06,0.00036632735282182693,0.0003750417963601649,0.17531579732894897,0
22,3,-0.06305332481861115,0.06305332481861115,6.042118548066355e-05,0.06299964338541031,0.06313773989677429,0.23044723272323608,0
22,4,-0.0018178817117586732,0.0018178817117586732,4.9830623538582586e-06,0.0018139611929655075,0.0018249133136123419,0.08967972546815872,0
22,5,-0.0019892742857337,0.0019892742857337,2.255608933410258e-06,0.001986223505809903,0.0019916065502911806,0.07887791097164154,0
22,6,-0.00010053490404970944,0.00010053490404970944,6.094875288908952e-07,9.967623191187158e-05,0.0001010292544378899,0.1779295802116394,1
22,7,-0.00017399598436895758,0.00017399598436895758,1.927967332449043e-06,0.000171893450897187,0.00017655061674304307,0.18821530044078827,0
23,0,-0.00010481112985871732,0.00010481112985871732,7.330832545449084e-07,0.00010380872117821127,0.0001055414613801986,0.18202738463878632,0
23,1,-0.0018837997922673821,0.0018837997922673821,2.5145020572381327e-06,0.0018804462160915136,0.0018865008605644107,0.0789567157626152,0
23,2,-0.06304732710123062,0.06304732710123062,6.160439806990325e-05,0.062991663813591,0.06313320249319077,0.22253407537937164,0
23,3,-0.06306526064872742,0.06306526064872742,5.832166789332405e-05,0.06301602721214294,0.06314718723297119,0.23824937641620636,0
23,4,-0.06305927783250809,0.06305927783250809,5.997466359985992e-05,0.0630064532160759,0.06314315646886826,0.22338195145130157,0
23,5,-0.05821431055665016,0.05821431055665016,5.623824108624831e-05,0.0581657737493515,0.05829314514994621,0.2244282364845276,0
23,6,-0.0014134239172562957,0.0014134239172562957,6.250334081414621e-06,0.001404651440680027,0.001418749918229878,0.11441415548324585,0
23,7,-0.06307441741228104,0.06307441741228104,5.774206147179939e-05,0.06302656978368759,0.0631556510925293,0.22312740981578827,0
24,0,-0.0004414789436850697,0.0004414789436850697,4.0675072341400664e-06,0.00043572712456807494,0.000444418954430148,0.16718840599060059,0
24,1,-0.06305114924907684,0.06305114924907684,5.988606790197082e-05,0.06299849599599838,0.06313492357730865,0.24989895522594452,0
24,2,-0.0002640115562826395,0.0002640115562826395,2.8844149255746743e-06,0.0002599689469207078,0.0002665047359187156,0.2006193995475769,0
24,3,-0.06306397169828415,0.06306397169828415,5.83783294132445e-05,0.06301459670066833,0.0631459578871727,0.2406816929578781,0
24,4,-0.0005191389936953783,0.0005191389936953783,4.505764081841335e-06,0.0005147434421814978,0.0005253320559859276,0.16497230529785156,0
24,5,-0.06306778639554977,0.06306778639554977,5.83783294132445e-05,0.06301841139793396,0.06314977258443832,0.2297203689813614,0
24,6,-0.06305684894323349,0.06305684894323349,5.929774488322437e-05,0.06300541758537292,0.06313992291688919,0.2441338747739792,0
24,7,-0.0024656530003994703,0.0024656530003994703,3.696023668453563e-06,0.0024605600629001856,0.002469218336045742,0.19206541776657104,0
25,0,-0.00035027359263040125,0.00035027359263040125,3.5566979477152927e-06,0.0003452438104432076,0.0003528229717630893,0.18256567418575287,0
25,1,-0.002009842311963439,0.002009842311963439,6.732110705343075e-06,0.0020034080371260643,0.002019136678427458,0.11636096984148026,0
25,2,-0.00026040044031105936,0.00026040044031105936,2.9984018965478754e-06,0.00025616533821448684,0.0002627010107971728,0.17837326228618622,0
25,3,-0.0022316828835755587,0.0022316828835755587,6.799609764129855e-06,0.00222624558955431,0.002241270150989294,0.09996870905160904,0
25,4,-0.0018128497758880258,0.0018128497758880258,5.608527771983063e-06,0.0018081917660310864,0.0018207385437563062,0.09598935395479202,0
25,5,-0.06306392699480057,0.06306392699480057,5.894422793062404e-05,0.06301326304674149,0.06314659118652344,0.2293272614479065,0
25,6,-0.06305408477783203,0.06305408477783203,5.925716322963126e-05,0.06300273537635803,0.06313711404800415,0.2570507824420929,0
25,7,-0.0008826274424791336,0.0008826274424791336,5.997976586513687e-06,0.0008773236768320203,0.0008910122560337186,0.17545907199382782,0
26,0,-0.00030966821941547096,0.00030966821941547096,3.337372163514374e-06,0.00030494920792989433,0.00031210173619911075,0.18017475306987762,0
26,1,-0.06305313855409622,0.06305313855409622,6.004509486956522e-05,0.0630001649260521,0.06313709914684296,0.23882155120372772,0
26,2,-0.06305977702140808,0.06305977702140808,5.865387720405124e-05,0.06300976127386093,0.0631420910358429,0.249766543507576,0
26,3,-0.0630590096116066,0.0630590096116066,5.9547241107793525e-05,0.06300705671310425,0.06314238160848618,0.23135478794574738,0
26,4,-0.0001046305987983942,0.0001046305987983942,1.596914671608829e-06,0.00010241458949167281,0.00010611567995510995,0.18559123575687408,0
