generation,candidate,score,mean_mse,std_mse,min_mse,max_mse,mean_energy,is_best
18,7,-0.15363730490207672,0.15363730490207672,8.603189272093914e-09,0.15363730490207672,0.15363731980323792,0.2495712786912918,0
19,0,-0.1162545382976532,0.1162545382976532,6.083373804699477e-09,0.1162545308470726,0.1162545382976532,0.23279523849487305,0
19,1,-0.457952618598938,0.457952618598938,0.0,0.457952618598938,0.457952618598938,0.18971723318099976,0
19,2,-0.457952618598938,0.457952618598938,0.0,0.457952618598938,0.457952618598938,0.2014065980911255,0
19,3,-0.11921072006225586,0.11921072006225586,0.0,0.11921072006225586,0.11921072006225586,0.20638179779052734,0
19,4,-0.193633034825325,0.193633034825325,0.0,0.193633034825325,0.193633034825325,0.2544948160648346,0
19,5,-0.457952618598938,0.457952618598938,0.0,0.457952618598938,0.457952618598938,0.1850714087486267,0
19,6,-0.457952618598938,0.457952618598938,0.0,0.457952618598938,0.457952618598938,0.2536948323249817,0
19,7,-0.457952618598938,0.457952618598938,0.0,0.457952618598938,0.457952618598938,0.19639717042446136,0
20,0,-0.11921130865812302,0.11921130865812302,7.450580596923828e-09,0.11921130120754242,0.11921131610870361,0.2201899290084839,0
20,1,-0.457952618598938,0.457952618598938,0.0,0.457952618598938,0.457952618598938,0.2109222412109375,0
20,2,-0.457952618598938,0.457952618598938,0.0,0.457952618598938,0.457952618598938,0.20198816061019897,0
20,3,-0.457952618598938,0.457952618598938,0.0,0.457952618598938,0.457952618598938,0.2032654732465744,0
20,4,-0.457952618598938,0.457952618598938,0.0,0.457952618598938,0.457952618598938,0.19414710998535156,0
20,5,-0.12839409708976746,0.12839409708976746,0.0,0.12839409708976746,0.12839409708976746,0.21949799358844757,0
20,6,-0.11736161261796951,0.11736161261796951,0.0,0.11736161261796951,0.11736161261796951,0.1990755796432495,0
20,7,-0.4673476219177246,0.4673476219177246,3.4412757088375656e-08,0.46734756231307983,0.4673476219177246,0.24566340446472168,0
21,0,-0.11869054287672043,0.11869054287672043,0.0,0.11869054287672043,0.11869054287672043,0.20990091562271118,0
21,1,-0.457952618598938,0.457952618598938,0.0,0.457952618598938,0.457952618598938,0.17708943784236908,0
21,2,-0.457952618598938,0.457952618598938,0.0,0.457952618598938,0.457952618598938,0.1844949722290039,0
21,3,-0.457952618598938,0.457952618598938,0.0,0.457952618598938,0.457952618598938,0.19651222229003906,0
21,4,-0.457952618598938,0.457952618598938,0.0,0.457952618598938,0.457952618598938,0.16685239970684052,0
21,5,-0.457952618598938,0.457952618598938,0.0,0.457952618598938,0.457952618598938,0.21371851861476898,0
21,6,-0.13341985642910004,0.13341985642910004,0.0,0.13341985642910004,0.13341985642910004,0.17081408202648163,0
21,7,-0.457952618598938,0.457952618598938,0.0,0.457952618598938,0.457952618598938,0.18829186260700226,0
22,0,-0.10894743353128433,0.10894743353128433,7.450580596923828e-09,0.10894744098186493,0.10894744098186493,0.18994055688381195,0
22,1,-0.457952618598938,0.457952618598938,0.0,0.457952618598938,0.457952618598938,0.15730075538158417,0
22,2,-0.457952618598938,0.457952618598938,0.0,0.457952618598938,0.457952618598938,0.1825466901063919,0
22,3,-0.457952618598938,0.457952618598938,0.0,0.457952618598938,0.457952618598938,0.16597813367843628,0
22,4,-0.457952618598938,0.457952618598938,0.0,0.457952618598938,0.457952618598938,0.18393991887569427,0
22,5,-0.2499484419822693,0.2499484419822693,3.0613027774961665e-05,0.24990564584732056,0.2499755471944809,0.17858731746673584,0
22,6,-0.20824289321899414,0.20824289321899414,4.480179268284701e-05,0.20817989110946655,0.20828014612197876,0.2060443013906479,0
22,7,-0.457952618598938,0.457952618598938,0.0,0.457952618598938,0.457952618598938,0.19323857128620148,0
23,0,-0.17104129493236542,0.17104129493236542,3.531501988618402e-07,0.1710408478975296,0.17104171216487885,0.1998775750398636,0
23,1,-0.11969389766454697,0.11969389766454697,7.450580596923828e-09,0.11969389021396637,0.11969389021396637,0.17175036668777466,0
23,2,-0.457952618598938,0.457952618598938,0.0,0.457952618598938,0.457952618598938,0.15745167434215546,0
23,3,-0.11709051579236984,0.11709051579236984,0.0,0.11709051579236984,0.11709051579236984,0.19608278572559357,0
23,4,-0.457952618598938,0.457952618598938,0.0,0.457952618598938,0.457952618598938,0.1957813948392868,0
23,5,-0.17632843554019928,0.17632843554019928,2.6632255867298227e-06,0.17632555961608887,0.17633198201656342,0.18722283840179443,0
23,6,-0.11353235691785812,0.11353235691785812,0.0,0.11353235691785812,0.11353235691785812,0.18100528419017792,0
23,7,-0.457952618598938,0.457952618598938,0.0,0.457952618598938,0.457952618598938,0.18652677536010742,0
